Ticker,Company Name,Industry,Country,Market Cap
PRIM,Primoris Services Corp,Construction,US,1047.742192762283
PRLD,Prelude Therapeutics Inc,Biotechnology,US,366.8814730000001
PRLH,Pearl Holdings Acquisition Corp,N/A,US,252.25000399999996
PROC,Procaps Group SA,Pharmaceuticals,LU,824.7447818356164
PRN.TO,Profound Medical Corp,Health Care,CA,188.054643
PROK,ProKidney Corp,Biotechnology,US,2369.0947651085835
PROV,Provident Financial Holdings Inc,Financial Services,US,104.17812678111588
PRPH,Prophase Labs Inc,Pharmaceuticals,US,180.87030362839621
PRPL,Purple Innovation Inc,Consumer products,US,258.78896831686046
PRPO,Precipio Inc,Health Care,US,24.7827781875
PRQR,ProQR Therapeutics NV,Biotechnology,NL,54.9010481212976
PRSO,Peraso Inc,Semiconductors,US,47.15906926829269
PRSR,Prospector Capital Corp,N/A,US,402.5937440000001
PRTA,Prothena Corporation PLC,Biotechnology,IE,1262.6932488525244
PRTC.L,PureTech Health PLC,Biotechnology,US,687.3769899999999
PRTG,Portage Biotech Inc,Biotechnology,CA,147.25016232647812
PRTH,Priority Technology Holdings Inc,Technology,US,304.58161689698494
PRTK,Paratek Pharmaceuticals Inc,Pharmaceuticals,US,140.44800711111114
PRTS,Carparts.Com Inc,Retail,US,345.30161269701733
PRVA,Privia Health Group Inc,Health Care,US,4342.5179853133495
PRVB,Provention Bio Inc,Pharmaceuticals,US,378.3916790066518
PSAG,Property Solutions Acquisition Corp II,N/A,US,354.5010944898063
PSEC,Prospect Capital Corp,Financial Services,US,3148.97
PSHG,Performance Shipping Inc,Marine,GR,17.30758400715563
PSMT,PriceSmart Inc,Retail,US,1907.858728634232
PSNL,Personalis Inc,Life Sciences Tools & Services,US,146.93885204819279
PSNY,Polestar Automotive Holding Uk Plc,Automobiles,SE,14703.499225
PSTV,Plus Therapeutics Inc,Biotechnology,US,19.870358005865107
PSTX,Poseida Therapeutics Inc,Biotechnology,US,299.3568034645893
PT,Pintec Technology Holdings Ltd,Financial Services,CN,8.417622
PTC,PTC Inc,Technology,US,13514.50761722396
PTCT,PTC Therapeutics Inc,Biotechnology,US,3711.5455487533322
PTE,PolarityTE Inc,Biotechnology,US,6.71847643137255
PTEN,Patterson-UTI Energy Inc,,US,3326.0453001722694
PTGX,Protagonist Therapeutics Inc,Biotechnology,US,434.39401892156866
PTIC,PropTech Investment II Corp,N/A,US,285.200002
PTIX,Protagenic Therapeutics Inc,Biotechnology,US,11.96140097310447
PTLO,Portillos Inc,"Hotels, Restaurants & Leisure",US,1698.0526050293984
PTMN,Portman Ridge Finance Corp,Financial Services,US,221.76
PTNR.TA,Partner Communications Company Ltd,Telecommunication,IL,5458.80967
PTOC,Pine Technology Acquisition Corp,N/A,US,422.625008
PTON,Peloton Interactive Inc,Leisure Products,US,3183.994012856031
PTPI,Petros Pharmaceuticals Inc,Pharmaceuticals,US,13.84221722089552
PTRA,Proterra Inc,Machinery,US,1310.0820269801325
PTRS,Partners Bancorp,Banking,US,162.37376201324503
PTSI,PAM Transportation Services Inc,Road & Rail,US,668.2973444708017
PTVE,Pactiv Evergreen Inc,Packaging,US,1931.9682950883193
PUBM,PubMatic Inc,Media,US,989.0657610425866
PUCK,Goal Acquisitions Corp,N/A,US,326.96994852385785
PULM,Pulmatrix Inc,Pharmaceuticals,US,14.666086262068971
PUYI,Puyi Inc,Financial Services,CN,486.136346
PVBC,Provident Bancorp Inc (Maryland),Financial Services,US,254.08358675974486
PWFL,PowerFleet Inc,Electrical Equipment,US,108.56927425742576
PWOD,Penns Woods Bancorp Inc,Banking,US,161.07321598095237
PWP,Perella Weinberg Partners,Financial Services,US,609.5038645480225
PWUP,PowerUp Acquisition Corp,N/A,US,362.2496873449131
PXLW,Pixelworks Inc,Semiconductors,US,98.34028014054054
PXMD,PaxMedica Inc,N/A,US,0.0
PXS,Pyxis Tankers Inc,Marine,GR,33.964686222222234
PYCR,Paycor HCM Inc,Technology,US,4923.276474676512
PYPD,PolyPid Ltd,Pharmaceuticals,IL,104.947385
PYPL,PayPal Holdings Inc,Technology,US,105389.64656005289
PYR.TO,Pyrogenesis Canada Inc,Commercial Services & Supplies,CA,340.251587
PYXS,Pyxis Oncology Inc,Biotechnology,US,89.96671023574144
PZZA,Papa John's International Inc,"Hotels, Restaurants & Leisure",US,2801.9752303503237
QCOM,Qualcomm Inc,Semiconductors,US,144283.03796678816
QCRH,QCR Holdings Inc,Banking,US,924.7297273940497
QDEL,Quidel Corp,Health Care,US,4079.786909139457
QFIN,360 DigiTech Inc,Financial Services,CN,2299.156115
QH,Quhuo Ltd,Commercial Services & Supplies,CN,16.031741
QIPT.V,Quipt Home Medical Corp,Health Care,US,209.568739
QK,Q&K International Group Ltd,Real Estate,CN,487.189951
QLGN,Qualigen Therapeutics Inc,Biotechnology,US,14.71902741593858
QLI,Qilian International Holding Group Ltd,Pharmaceuticals,CN,44.8483760199187
QLYS,Qualys Inc,Technology,US,5639.067845050826
QMCO,Quantum Corp,Technology,US,154.00156910828025
QNCX,Quince Therapeutics Inc,Biotechnology,US,59.93285429090909
QNRX,Quoin Pharmaceuticals Ltd,Life Sciences Tools & Services,IL,3.079614
QNST,Quinstreet Inc,Media,US,624.5777699235344
QQQX,Nuveen Nasdaq 100 Dynamic Overwrite Fund,N/A,US,1106.25
QRHC,Quest Resource Holding Corp,Commercial Services & Supplies,US,141.08474173537604
QRVO,Qorvo Inc,Semiconductors,US,9302.811026641873
QSI,Quantum-Si Inc,Life Sciences Tools & Services,US,426.4740369592477
QTEK,QualTek Services Inc,Construction,US,95.57543724102564
QTNT,Quotient Ltd,Health Care,CH,23.68390435261708
QTRX,Quanterix Corp,Life Sciences Tools & Services,US,325.1206565993485
QTT,Qutoutiao Inc,Media,CN,24.279588
QUBT,Quantum Computing Inc,Technology,US,100.35680700355873
QUIK,Quicklogic Corp,Semiconductors,US,83.10208151057401
QUMU,Qumu Corp,Technology,US,11.29124217560183
QURE,Uniqure NV,Biotechnology,NL,965.4227212346397
RACB,Research Alliance II Corp,N/A,US,188.2675432530581
RACY,Relativity Acquisition Corp,N/A,US,186.7835502487562
RADA,Rada Electronic Industries Ltd,Aerospace & Defense,IL,499.1643541671702
RADI,Radius Global Infrastructure Inc,Telecommunication,US,1274.8057374963505
RAIL,FreightCar America Inc,Machinery,US,67.30442769286579
RAIN,Rain Therapeutics Inc,Pharmaceuticals,US,146.10652505263155
RAM,Aries I Acquisition Corp,N/A,KY,62.19637449142857
RAND,Rand Capital Corp,Financial Services,US,36.75374067735192
RANI,Rani Therapeutics Holdings Inc,Pharmaceuticals,US,473.36282024281144
RAPT,Rapt Therapeutics Inc,Biotechnology,US,781.1552184793208
RARE,Ultragenyx Pharmaceutical Inc,Biotechnology,US,3344.2603987672787
RAVE,Rave Restaurant Group Inc,"Hotels, Restaurants & Leisure",US,21.425835798387098
RBB,RBB Bancorp,Banking,US,415.0235924457451
RBBN,Ribbon Communications Inc,Communications,US,514.5532282363637
RBCN,Rubicon Technology Inc,Semiconductors,US,8.00438888888889
RBKB,Rhinebeck Bancorp Inc,Financial Services,US,107.31297190348525
RCAC,Revelstone Capital Acquisition Corp,N/A,US,202.9499939877801
RCAT,Red Cat Holdings Inc,Electrical Equipment,PR,126.9868094017094
RCEL,AVITA Medical Inc,Biotechnology,US,154.51908511793215
RCHG,Recharge Acquisition Corp,N/A,US,252.7545100049578
RCII,Rent-A-Center Inc,Retail,US,1498.9181072739989
RCKT,Rocket Pharmaceuticals Inc,Biotechnology,US,1026.3140477463537
RCKY,Rocky Brands Inc,"Textiles, Apparel & Luxury Goods",US,176.68388837164602
RCLF,Rosecliff Acquisition Corp I,N/A,US,311.18999700000006
RCM,R1 RCM Holdco Inc,Health Care,US,8583.550878263753
RCMT,R C M Technologies Inc,Professional Services,US,161.38786718450183
RCON,Recon Technology Ltd,,CN,19.881661156362547
RCRT,Recruiter.Com Group Inc,Professional Services,US,25.09843852941177
RDBX,Redbox Entertainment Inc,Media,US,76.65091
RDCM,Radcom Ltd,Technology,IL,172.91330323492863
RDFN,Redfin Corp,Real Estate,US,847.0317096237623
RDHL,Redhill Biopharma Ltd,Pharmaceuticals,IL,50.732382
RDI,Reading International Inc,Media,US,114.42636185467983
RDI,Reading International Inc,Media,US,114.42636185467983
RDNT,RadNet Inc,Health Care,US,1153.6503494594592
RDUS,Radius Health Inc,Biotechnology,US,479.81301799999994
RDVT,Red Violet Inc,Professional Services,US,250.337028304904
RDWR,Radware Ltd,Communications,IL,983.3173732450144
REAL,RealReal Inc,Retail,US,197.76164914285712
REAX.TO,Real Brokerage Inc,Real Estate,CA,402.942384
REBN,Reborn Coffee Inc,Retail,US,32.53745858056561
REE,REE Automotive Holding Inc,Auto Components,US,601.8813
REED,Reed's Inc,Beverages,US,24.643361138302858
REFI,Chicago Atlantic Real Estate Finance Inc,Real Estate,US,269.98947223706614
REFR,Research Frontiers Inc,Electrical Equipment,US,69.63087210762332
REG,Regency Centers Corp,Real Estate,US,10466.118698
REGN,Regeneron Pharmaceuticals Inc,Biotechnology,US,63292.41354767283
REKR,Rekor Systems Inc,Technology,US,66.45136609090909
RELI,Reliance Global Group Inc,Insurance,US,12.67194742439775
RELL,Richardson Electronics Ltd,Electrical Equipment,US,213.87742870828023
RELY,Remitly Global Inc,Technology,US,1777.8605905298507
RENE,Cartesian Growth Corporation II,N/A,US,289.80000902237697
RENT,Rent the Runway Inc,Retail,US,247.92718585918857
REPL,Replimune Group Inc,Biotechnology,US,929.9250447772557
RETA,Reata Pharmaceuticals Inc,Pharmaceuticals,US,854.3844150470773
RETO,ReTo Eco-Solutions Inc,Construction,CN,21.168725952121868
REVB,Revelation Biosciences Inc,Biotechnology,US,5.88228126771451
REVH,Revolution Healthcare Acquisition Corp,N/A,US,482.626463046748
REYN,Reynolds Consumer Products Inc,Consumer products,US,5867.759851774285
RFAC,RF Acquisition Corp,N/A,SG,144.21912525252523
RFIL,RF Industries Ltd,Electrical Equipment,US,69.16366792058824
RGC,Regencell Bioscience Holdings Ltd,Pharmaceuticals,HK,386.4197616705962
RGCO,RGC Resources Inc,Utilities,US,209.260995147232
RGEN,Repligen Corp,Life Sciences Tools & Services,US,11672.01883483207
RGF,Real Good Food Company Inc,Food Products,US,178.43062568322065
RGLD,Royal Gold Inc,Metals & Mining,US,5937.106952001348
RGLS,Regulus Therapeutics Inc,Biotechnology,US,20.72932724444444
RGNX,Regenxbio Inc,Biotechnology,US,1280.4717953233335
RGP,Resources Connection Inc,Professional Services,US,648.7409871980651
RGTI,Rigetti Computing Inc,Semiconductors,US,431.90519451851856
RIBT,RiceBran Technologies,Food Products,US,13.496057211678831
RICK,RCI Hospitality Holdings Inc,"Hotels, Restaurants & Leisure",US,599.0078488601753
RIDE,Lordstown Motors Corp,Automobiles,US,419.9780129999999
RIGL,Rigel Pharmaceuticals Inc,Biotechnology,US,247.155974
RILY,B Riley Financial Inc,Financial Services,US,1441.3987375559075
RIOT,Riot Blockchain Inc,Technology,US,1024.5747485430657
RIVN,Rivian Automotive Inc,Automobiles,US,29387.85334199249
RKDA,Arcadia Biosciences Inc,Food Products,US,20.91448063799578
RKLB,Rocket Lab USA Inc,Aerospace & Defense,US,2495.2162051233395
RLAY,Relay Therapeutics Inc,Biotechnology,US,2725.7190650369475
RLMD,Relmada Therapeutics Inc,Pharmaceuticals,US,893.3985961293765
RLYB,Rallybio Corp,Biotechnology,US,369.51765141941394
RMBI,Richmond Mutual Bancorporation Inc,Banking,US,163.29792559288254
RMBL,RumbleOn Inc,Retail,US,330.3037601563264
RMBS,Rambus Inc,Semiconductors,US,2727.8441835816034
RMCF,Rocky Mountain Chocolate Factory Inc (Delaware),Food Products,US,40.64929273742333
RMGC,RMG Acquisition Corp III,N/A,US,598.3162630262891
RMNI,Rimini Street Inc,Technology,US,408.8538610041493
RMR,RMR Group Inc,Real Estate,US,817.7586022111237
RMTI,Rockwell Medical Inc,Health Care,US,18.041078005376338
RNA,Avidity Biosciences Inc,Biotechnology,US,1108.2206614135978
RNAZ,Transcode Therapeutics Inc,Biotechnology,US,15.44291
RNDB,Randolph Bancorp Inc,Financial Services,US,138.08079571246722
RNER,Mount Rainier Acquisition Corp,N/A,US,222.251745
RENX.L,Renalytix PLC,Health Care,GB,65.41537599999998
RNST,Renasant Corp,Banking,US,1844.0947596158055
RNW,Renew Energy Global PLC,Utilities,GB,2673.5555411442856
RNWK,RealNetworks Inc,Technology,US,32.79079619852729
RNXT,RenovoRx Inc,Biotechnology,US,20.40044243119266
ROAD,Construction Partners Inc,Construction,US,1531.739258959904
ROC,ROC Energy Acquisition Corp,N/A,US,269.04702299104474
ROCC,Ranger Oil Corp,Energy ,US,1723.579625066153
ROCG,Roth CH Acquisition IV Co,N/A,US,148.216633
ROCK,Gibraltar Industries Inc,Building,US,1265.4270333778443
ROCL,Roth CH Acquisition V Co,N/A,US,146.73298100404043
ROIC,Retail Opportunity Investments Corp,Real Estate,US,2089.8084410000006
ROIV,Roivant Sciences Ltd,Pharmaceuticals,BM,2476.7614643595507
ROKU,Roku Inc,Media,US,9101.934354446268
ROLL,RBC Bearings Inc,Machinery,US,6841.275730458566
ROOT,Root Inc,Insurance,US,158.2416696061403
ROSE,Rose Hill Acquisition Corp,N/A,US,195.93
ROST,Ross Stores Inc,Retail,US,30580.06809994938
ROVR,Rover Group Inc,Diversified Consumer Services,US,663.4969431081081
RPAY,Repay Holdings Corp,Technology,US,932.632231104034
RPD,Rapid7 Inc,Technology,US,3146.338221224339
RPHM,Reneo Pharmaceuticals Inc,Biotechnology,US,80.53803721999999
RPID,Rapid Micro Biosystems Inc,Life Sciences Tools & Services,US,146.37915260240965
RPRX,Royalty Pharma PLC,Pharmaceuticals,US,25469.069621385035
RPTX,Repare Therapeutics Inc,Biotechnology,CA,525.8999890183267
RRBI,Red River Bancshares Inc,Banking,US,365.7331141385965
RRGB,Red Robin Gourmet Burgers Inc,"Hotels, Restaurants & Leisure",US,123.81275132981531
RRR,Red Rock Resorts Inc,"Hotels, Restaurants & Leisure",US,3897.359176789836
RSLS,ReShape Lifesciences Inc,Health Care,US,8.59513330694586
RSSS,Research Solutions Inc,Technology,US,51.69265044680851
RSVR,Reservoir Media Inc,Media,US,425.5114991217655
RTL,Necessity Retail REIT Inc,Real Estate,US,978.188524
RTLR,Rattler Midstream LP,Energy ,US,2226.084773
RUBY,Rubius Therapeutics Inc,Biotechnology,US,83.61639864666667
RUN,Sunrun Inc,Electrical Equipment,US,6662.193119596387
RUTH,Ruth's Hospitality Group Inc,"Hotels, Restaurants & Leisure",US,608.9063468555859
RVAC,Riverview Acquisition Corp,N/A,US,1110.2706209999997
RVLP,RVL Pharmaceuticals PLC,Pharmaceuticals,US,233.00238959051728
RVMD,Revolution Medicines Inc,Biotechnology,US,1871.466051270708
RVNC,Revance Therapeutics Inc,Pharmaceuticals,US,1588.5868208165007
RVPH,"Reviva Pharmaceuticals Holdings, Inc.",Pharmaceuticals,US,48.23454
RVSB,Riverview Bancorp Inc,Banking,US,162.89644832147934
RVSN,Rail Vision Ltd,Electrical Equipment,IL,13.95829604097601
RWAY,Runway Growth Finance Corp,Financial Services,US,501.63067622950814
RWLK,Rewalk Robotics Ltd,Health Care,IL,61.27779251938145
RWOD,Redwoods Acquisition Corp,N/A,US,147.11242488619118
RXDX,Prometheus Biosciences Inc,Biotechnology,US,2331.533552315883
RXRA,RXR Acquisition Corp,N/A,US,424.350007
RXRX,Recursion Pharmaceuticals Inc,Biotechnology,US,1770.5745309898894
RXST,Rxsight Inc,Health Care,US,352.5776746239249
RXT,Rackspace Technology Inc,Technology,US,1015.0167692304348
RYTM,Rhythm Pharmaceuticals Inc,Biotechnology,US,1278.158362209945
RZLT,Rezolute Inc,Biotechnology,US,79.59131089610389
SABR,Sabre Corp,Technology,US,2330.1231956882025
SABS,SAB Biotherapeutics Inc,Biotechnology,US,30.074287482047687
SAFT,Safety Insurance Group Inc,Insurance,US,1315.4169797535253
SAGA,Sagaliam Acquisition Corp,N/A,US,143.46250200301057
SAGE,SAGE Therapeutics Inc,Biotechnology,US,2296.673711540046
SAI,SAI.TECH Global Corp,Technology,US,117.108648492
SAIA,Saia Inc,Road & Rail,US,5446.363874055387
SAL,Salisbury Bancorp Inc,Banking,US,135.28695478680848
SALM,Salem Media Group Inc,Media,US,49.603897814977984
SAMA,Schultze Special Purpose Acquisition Corp II,N/A,US,204.18750500758728
SAMG,Silvercrest Asset Management Group Inc,Financial Services,US,251.09381062217196
SANA,Sana Biotechnology Inc,Biotechnology,US,1242.213073448225
SANB,Sanaby Health Acquisition Corp I,N/A,US,226.716742
STC.TO,Sangoma Technologies Corp,Communications,CA,221.875998
SANM,Sanmina Corp,Electrical Equipment,US,2715.6477136990698
SANW,S&W Seed Co,Food Products,US,51.94966182170543
SASI,Sigma Additive Solutions Inc,Aerospace & Defense,US,10.278327328148452
SASR,Sandy Spring Bancorp Inc,Banking,US,1713.8934093114926
SATL,Satellogic V Inc,Aerospace & Defense,US,405.400641147541
SATS,EchoStar Corp,Telecommunication,US,1474.6458260986772
SAVA,Cassava Sciences Inc,Pharmaceuticals,US,989.616658003157
SBAC,SBA Communications Corp,Real Estate,US,35211.490064
SBCF,Seacoast Banking Corporation of Florida,Banking,US,1982.4508254683544
SBET,Sharplink Gaming Ltd,"Hotels, Restaurants & Leisure",IL,22.36188118811881
SBFG,SB Financial Group Inc,Banking,US,125.47898700000002
SBFM,Sunshine Biopharma Inc,Biotechnology,CA,17.81525571428571
SBGI,Sinclair Broadcast Group Inc,Media,US,1575.85095813986
SBIG,springbig Holdings Inc,Technology,US,37.176696513157886
SBLK,Star Bulk Carriers Corp,Marine,GR,2042.5059691564554
SBNY,Signature Bank,Banking,US,10778.313615813693
SBRA,Sabra Health Care REIT Inc,Real Estate,US,3411.410346
SBSI,Southside Bancshares Inc,Banking,US,1207.7417348435263
SBT,Sterling Bancorp Inc,Financial Services,US,297.2759840753424
SBTX,Silverback Therapeutics Inc,Biotechnology,US,183.39974137790693
SBUX,Starbucks Corp,"Hotels, Restaurants & Leisure",US,95165.35972550164
SCAQ,Stratim Cloud Acquisition Corp,N/A,US,306.2499900203667
SCHL,Scholastic Corp,Media,US,1618.0682718447033
SCHN,Schnitzer Steel Industries Inc,Metals & Mining,US,885.7150353210297
SCKT,Socket Mobile Inc,Technology,US,19.62913399280576
SCLE,Broadscale Acquisition Corp,N/A,US,423.70312699796636
SCMA,Seaport Calibre Materials Acquisition Corp,N/A,US,162.98749599999996
SCOA,Scion Tech Growth I,N/A,GB,714.43747
SCOB,ScION Tech Growth II,N/A,GB,426.9374839999999
SCOR,Comscore Inc,Media,US,211.56949624999996
SCPH,scPharmaceuticals Inc,Pharmaceuticals,US,160.028389862069
SCPL,Sciplay Corp,Media,US,1437.0715336778642
SCPS,Scopus Biopharma Inc,Biotechnology,US,7.5095580969163
SCRM,Screaming Eagle Acquisition Corp,N/A,US,907.500029
SCSC,Scansource Inc,Electrical Equipment,US,718.0913761988203
SCTL,Societal CDMO Inc,Pharmaceuticals,US,71.3889042096774
SCVL,Shoe Carnival Inc,Retail,US,636.7764057792984
SCWO,374Water Inc,Electrical Equipment,US,499.1227534339622
SCWX,SecureWorks Corp,Technology,US,864.7187962310759
SCYX,SCYNEXIS Inc,Pharmaceuticals,US,79.67034240650406
SDAC,Sustainable Development Acquisition I Corp,N/A,US,388.59216979502787
SDC,SmileDirectClub Inc,Health Care,US,448.45157995614034
SDGR,Schrodinger Inc,Health Care,US,1905.8268435119655
SDIG,Stronghold Digital Mining Inc,Technology,US,66.01571445255473
SEAC,SeaChange International Inc,Technology,US,25.32556604360872
SEAT,Vivid Seats Inc,Retail,US,1653.9918675429974
SECO,Secoo Holding Ltd,Retail,CN,19.775653
SEDG,Solaredge Technologies Inc,Semiconductors,IL,14861.245610951435
SEED,Origin Agritech Ltd,Food Products,CN,56.39254923497267
SEEL,Seelos Therapeutics Inc,Pharmaceuticals,US,121.62748324324322
SEER,Seer Inc,Life Sciences Tools & Services,US,567.8863406942484
SEIC,SEI Investments Co,Financial Services,US,7296.084330467547
SELB,Selecta Biosciences Inc,Biotechnology,US,279.4652074378378
SELF,Global Self Storage Inc,Real Estate,US,62.723688
SERA,Sera Prognostics Inc,Biotechnology,US,62.004405797101455
SESN,Sesen Bio Inc,Biotechnology,US,131.6460053928675
SEV,Sono Group NV,Automobiles,DE,245.07214042402828
SEVN,Seven Hills Realty Trust,Real Estate,US,152.235854
SFBC,Sound Financial Bancorp Inc,Banking,US,109.52684576574073
SFET.TA,Safe-T Group Ltd,Technology,IL,61.569122
SFIX,Stitch Fix Inc,Retail,US,533.2816667040815
SFM,Sprouts Farmers Market Inc,Retail,US,3087.1900853287484
SFNC,Simmons First National Corp,Banking,US,3069.0665359999994
SFST,Southern First Bancshares Inc,Banking,US,342.8415174355401
SFT,Shift Technologies Inc,Retail,US,69.49713773625167
SGA,Saga Communications Inc,Media,US,162.0305819568773
SGBX,SG Blocks Inc,Construction,US,26.51045375
SGC,Superior Group of Companies Inc,"Textiles, Apparel & Luxury Goods",US,186.0258552992958
SGEN,Seagen Inc,Biotechnology,US,28096.898472999488
SGH,SMART Global Holdings Inc.,Semiconductors,US,865.8533083733636
SGHL,Signal Hill Acquisition Corp,N/A,US,128.235
SGHT,Sight Sciences Inc,Health Care,US,327.60973188302427
SGII,Seaport Global Acquisition II Corp,N/A,US,179.50780674712067
SGLY,Singularity Future Technology Ltd,Transportation Infrastructure,US,65.28158411881188
SGMA,SigmaTron International Inc,Electrical Equipment,US,44.19897818278146
SGML.V,Sigma Lithium Corp,Metals & Mining,CA,2820.063049
SGMO,Sangamo Therapeutics Inc,Biotechnology,US,865.7387571741473
SGRP,SPAR Group Inc,Media,US,27.18969465648856
SGRY,Surgery Partners Inc,Health Care,US,2363.4993068426716
SGTX,Sigilon Therapeutics Inc,Biotechnology,US,20.797083924166667
SHAC,SCP & Healthcare Acquisition Co,N/A,US,284.0499929893563
SHBI,Shore Bancshares Inc,Banking,US,370.99916844520914
SHC,Sotera Health Co,Life Sciences Tools & Services,US,4786.708214949093
SHCA,Spindletop Health Acquisition Corp,N/A,US,263.742962
SHCR,Sharecare Inc,Health Care,US,680.124087
SHEN,Shenandoah Telecommunications Co,Telecommunication,US,1080.1536012309084
SHIP,Seanergy Maritime Holdings Corp,Marine,GR,93.84795617297812
SHLS,Shoals Technologies Group Inc,Electrical Equipment,US,4178.367808494733
SHOO,Steven Madden Ltd,"Textiles, Apparel & Luxury Goods",US,2273.627940780841
SHQA,Shelter Acquisition Corporation I,N/A,US,275.67401018696313
SHUA,SHUAA Partners Acquisition Corp I,N/A,KY,136.49156300000004
SHYF,Shyft Group Inc,Machinery,US,822.3802930470391
SIBN,SI-BONE Inc,Health Care,US,562.9456860235082
SIDU,Sidus Space Inc,Aerospace & Defense,US,47.247313258426956
SIEB,Siebert Financial Corp,Financial Services,US,54.43742900000001
SIEN,Sientra Inc,Health Care,US,38.9201997459511
SIER,Sierra Lake Acquisition Corp,N/A,US,375.0450129820869
SIFY,Sify Technologies Ltd,Telecommunication,IN,374.307657
SIGA,SIGA Technologies Inc,Pharmaceuticals,US,1055.1989244035085
SIGI,Selective Insurance Group Inc,Insurance,US,4775.090778580302
SILC,Silicom Ltd,Communications,IL,259.11610605625805
SILK,Silk Road Medical Inc,Health Care,US,1395.8579186638342
SIMO,Silicon Motion Technology Corp,Semiconductors,TW,2487.337676
SINT,SINTX Technologies Inc,Health Care,US,9.88954277138569
SIOX,Sio Gene Therapies Inc,Biotechnology,US,24.041937961254618
SIRI,Sirius XM Holdings Inc,Media,US,23637.918627101142
SISI,Shineco Inc,Consumer products,CN,10.52381398219178
SITM,SiTime Corp,Semiconductors,US,2107.5755581121693
SIVB,SVB Financial Group,Banking,US,23343.419206133007
SJ,Scienjoy Holding Corp,Media,CN,125.76336372413795
SKGR,SK Growth Opportunities Corp,N/A,US,248.74999999999997
SKIN,Beauty Health Co,Consumer products,US,1732.073569866432
SKYA,Skydeck Acquisition Corp,N/A,US,272.0872025443425
SKYT,Skywater Technology Inc,Semiconductors,US,511.7517809734514
SKYW,SkyWest Inc,Airlines,US,1053.738693558337
SKYX,SKYX Platforms Corp,Electrical Equipment,US,291.98693575070826
SLAB,Silicon Laboratories Inc,Semiconductors,US,4020.917577157539
SLAM,Slam Corp,N/A,US,710.8437580080972
SLCR,Silver Crest Acquisition Corp,N/A,HK,343.2750080353312
SLDB,Solid Biosciences Inc,Biotechnology,US,73.21737861818181
SLDP,Solid Power Inc,Auto Components,US,1103.1247379783617
SLGC,Somalogic Inc,Life Sciences Tools & Services,US,643.9212298858695
SLGG,"Super League Gaming, Inc.",Media,US,32.74014865746277
SLGL,Sol Gel Technologies Ltd,Pharmaceuticals,IL,139.52923471345517
SLHG.V,Skylight Health Group Inc,Health Care,CA,25.486252
SLM,SLM Corp,Financial Services,US,3690.319108454669
SLNG,Stabilis Solutions Inc,Energy ,US,96.51807774647888
SLNH,Soluna Holdings Inc,Technology,US,38.12488750679611
SLNO,Soleno Therapeutics Inc,Biotechnology,US,16.93161996428571
SLP,Simulations Plus Inc,Health Care,US,1157.676571925491
SLRC,SLR Investment Corp,Financial Services,US,825.97
SLRX,Salarius Pharmaceuticals Inc,Biotechnology,US,12.3231265963939
SLS,Sellas Life Sciences Group Inc,Biotechnology,US,61.2447151089109
SLVR,SILVERspac Inc,N/A,US,303.7499860143885
SMAP,Sportsmap Tech Acquisition Corp,N/A,US,150.19899499999997
SMBC,Southern Missouri Bancorp Inc,Financial Services,US,477.1338966924986
SMBK,SmartFinancial Inc,Banking,US,421.953161142238
SMCI,Super Micro Computer Inc,Technology,US,3378.4778086616116
SMED,Sharps Compliance Corp,Health Care,US,170.01305300000004
SMFL,Smart for Life Inc,Consumer products,US,18.156413230316662
SMFR,Sema4 Holdings Corp,Health Care,US,384.4479271828
SMID,Smith-Midland Corp,Construction,US,111.88377845651195
SMIH,Summit Healthcare Acquisition Corp,N/A,HK,252.221252
SMIT,Schmitt Industries Inc,Electrical Equipment,US,15.03127059335846
SMLR,Semler Scientific Inc,Health Care,US,301.5668439921613
SMMF,Summit Financial Group Inc,Banking,US,361.31828978536583
SMMT,Summit Therapeutics Inc,Biotechnology,US,125.59661686153845
SMPL,Simply Good Foods Co,Food Products,US,2976.9946618806857
SMSI,Smith Micro Software Inc,Technology,US,132.196531
SMTC,Semtech Corp,Semiconductors,US,2182.4214842650813
SMTI,Sanara Medtech Inc,Health Care,US,261.1522484590909
SNAX,Stryve Foods Inc,Food Products,US,21.08728767600523
SNBR,Sleep Number Corp,Retail,US,912.1649142730407
SNCE,Science 37 Holdings Inc,Life Sciences Tools & Services,US,169.8686649419355
SNCR,Synchronoss Technologies Inc,Technology,US,141.3315273051948
SNCY,Sun Country Airlines Holdings Inc,Airlines,US,1119.851528337469
SND,Smart Sand Inc,,US,78.35778400598804
SNDL,SNDL Inc,Pharmaceuticals,CA,637.8400068970589
SNDX,Syndax Pharmaceuticals Inc,Biotechnology,US,1371.705169419733
SNES,Senestech Inc,Pharmaceuticals,US,5.862216
SNEX,Stonex Group Inc,Financial Services,US,1809.1550359288387
SNGX,Soligenix Inc,Biotechnology,US,31.03573826324698
SNOA,Sonoma Pharmaceuticals Inc,Pharmaceuticals,US,8.71363290002191
SNPO,Snap One Holdings Corp,Consumer products,US,840.4680006192619
SNPS,Synopsys Inc,Technology,US,50546.37319304785
SNPX,Synaptogenix Inc,Biotechnology,US,56.777219640644354
SNRH,Senior Connect Acquisition Corp I,N/A,US,512.8425189808469
SNSE,Sensei Biotherapeutics Inc,Biotechnology,US,58.675755093750006
SNT,Senstar Technologies Ltd,Electrical Equipment,IL,47.21439221516224
